No.,Time,Source,Destination,Protocol,Length,Type,Duration
57644,1210.717055,10.8.0.57,147.32.83.253,TCP,1400,out,0.005198 
57645,1210.717536,147.32.83.253,10.8.0.57,TCP,52,in,0.000481 
57646,1210.72131,10.8.0.57,147.32.83.253,TCP,42,out,0.003774 
57647,1210.721768,147.32.83.253,10.8.0.57,TCP,52,in,0.000458 
57648,1210.72415,10.8.0.57,147.32.83.253,TCP,1400,out,0.002382 
57649,1210.724679,147.32.83.253,10.8.0.57,TCP,52,in,0.000529 
57650,1210.734648,10.8.0.57,147.32.83.253,TCP,1400,out,0.009969 
57651,1210.735235,147.32.83.253,10.8.0.57,TCP,52,in,0.000587 
57652,1210.735641,10.8.0.57,147.32.83.253,TCP,42,out,0.000406 
57653,1210.736046,147.32.83.253,10.8.0.57,TCP,52,in,0.000405 
57654,1210.737941,10.8.0.57,147.32.83.253,TCP,1400,out,0.001895 
57655,1210.738476,147.32.83.253,10.8.0.57,TCP,52,in,0.000535 
57656,1210.742026,10.8.0.57,147.32.83.253,TCP,1400,out,0.003550 
57657,1210.742402,147.32.83.253,10.8.0.57,TCP,52,in,0.000376 
57658,1210.742813,10.8.0.57,147.32.83.253,TCP,42,out,0.000411 
57659,1210.743334,147.32.83.253,10.8.0.57,TCP,40,in,0.000521 
57660,1210.750021,10.8.0.57,147.32.83.253,TCP,1400,out,0.006687 
57661,1210.754096,10.8.0.57,147.32.83.253,TCP,1400,out,0.004075 
57662,1210.754908,147.32.83.253,10.8.0.57,TCP,40,in,0.000812 
57663,1210.755254,10.8.0.57,147.32.83.253,TCP,1400,out,0.000346 
57664,1210.755497,10.8.0.57,147.32.83.253,TCP,42,out,0.000243 
57665,1210.755981,147.32.83.253,10.8.0.57,TCP,52,in,0.000484 
57666,1210.756022,147.32.83.253,10.8.0.57,TCP,52,in,0.000041 
57667,1210.758799,10.8.0.57,147.32.83.253,TCP,1400,out,0.002777 
57668,1210.759406,147.32.83.253,10.8.0.57,TCP,52,in,0.000607 
57669,1210.76043,10.8.0.57,147.32.83.253,TCP,1400,out,0.001024 
57670,1210.760974,147.32.83.253,10.8.0.57,TCP,52,in,0.000544 
57671,1210.76152,10.8.0.57,147.32.83.253,TCP,1400,out,0.000546 
57672,1210.761577,10.8.0.57,147.32.83.253,TCP,41,out,0.000057 
57673,1210.761922,147.32.83.253,10.8.0.57,TCP,40,in,0.000345 
57674,1210.763006,10.8.0.57,147.32.83.253,TCP,1400,out,0.001084 
57675,1210.763425,147.32.83.253,10.8.0.57,TCP,40,in,0.000419 
57676,1210.769109,10.8.0.57,147.32.83.253,TCP,1400,out,0.005684 
57677,1210.772264,10.8.0.57,147.32.83.253,TCP,1400,out,0.003155 
57678,1210.772834,147.32.83.253,10.8.0.57,TCP,40,in,0.000570 
57679,1210.773372,10.8.0.57,147.32.83.253,TCP,1400,out,0.000538 
57680,1210.774644,10.8.0.57,147.32.83.253,TCP,1400,out,0.001272 
57681,1210.775229,147.32.83.253,10.8.0.57,TCP,40,in,0.000585 
57682,1210.779463,10.8.0.57,147.32.83.253,TCP,1400,out,0.004234 
57683,1210.780148,10.8.0.57,147.32.83.253,TCP,101,out,0.000685 
57684,1210.780605,147.32.83.253,10.8.0.57,TCP,40,in,0.000457 
57685,1210.78066,147.32.83.253,10.8.0.57,TCP,40,in,0.000055 
57686,1210.786527,10.8.0.57,147.32.83.253,TCP,40,out,0.005867 
57687,1217.378216,10.8.0.57,147.32.83.253,TCP,45,out,6.591689 
57688,1217.379143,147.32.83.253,10.8.0.57,TCP,45,in,0.000927 
57689,1217.428213,10.8.0.57,147.32.83.253,TCP,40,out,0.049070 
57690,1222.975863,10.8.0.57,147.32.83.253,UDP,62,out,5.547650 
57691,1225.39657,147.32.83.253,10.8.0.57,TCP,45,in,2.420707 
57692,1225.512186,10.8.0.57,147.32.83.253,TCP,40,out,0.115616 
57693,1225.51493,10.8.0.57,147.32.83.253,TCP,45,out,0.002744 
57694,1225.558253,147.32.83.253,10.8.0.57,TCP,40,in,0.043323 
57695,1233.544374,147.32.83.253,10.8.0.57,TCP,45,in,7.986121 
57696,1233.715379,10.8.0.57,147.32.83.253,TCP,45,out,0.171005 
57697,1233.761694,147.32.83.253,10.8.0.57,TCP,40,in,0.046315 
57698,1241.730676,147.32.83.253,10.8.0.57,TCP,45,in,7.968982 
57699,1241.793128,10.8.0.57,147.32.83.253,TCP,45,out,0.062452 
57700,1241.855613,147.32.83.253,10.8.0.57,TCP,40,in,0.062485 
57701,1243.027309,10.8.0.57,147.32.83.253,UDP,62,out,1.171696 
57702,1249.840255,147.32.83.253,10.8.0.57,TCP,45,in,6.812946 
57703,1249.883321,10.8.0.57,147.32.83.253,TCP,45,out,0.043066 
57704,1249.950135,147.32.83.253,10.8.0.57,TCP,40,in,0.066814 
57705,1258.027595,147.32.83.253,10.8.0.57,TCP,45,in,8.077460 
57706,1258.078955,10.8.0.57,147.32.83.253,TCP,45,out,0.051360 
57707,1258.136882,147.32.83.253,10.8.0.57,TCP,40,in,0.057927 
57708,1263.06742,10.8.0.57,147.32.83.253,UDP,62,out,4.930538 
57709,1266.105479,147.32.83.253,10.8.0.57,TCP,45,in,3.038059 
57710,1266.122138,10.8.0.57,147.32.83.253,TCP,45,out,0.016659 
57711,1266.160035,10.8.0.57,147.32.83.253,TCP,40,out,0.037897 
57712,1266.167383,147.32.83.253,10.8.0.57,TCP,40,in,0.007348 
57713,1274.121312,147.32.83.253,10.8.0.57,TCP,45,in,7.953929 
57714,1274.163972,10.8.0.57,147.32.83.253,TCP,40,out,0.042660 
57715,1274.164767,10.8.0.57,147.32.83.253,TCP,45,out,0.000795 
57716,1274.21571,147.32.83.253,10.8.0.57,TCP,40,in,0.050943 
57717,1274.444266,10.8.0.57,147.32.83.253,TCP,45,out,0.228556 
57718,1274.444704,147.32.83.253,10.8.0.57,TCP,52,in,0.000438 
57719,1275.723151,147.32.83.253,10.8.0.57,TCP,82,in,1.278447 
57720,1275.801583,10.8.0.57,147.32.83.253,TCP,65,out,0.078432 
57721,1275.8709,147.32.83.253,10.8.0.57,TCP,40,in,0.069317 
57722,1276.864767,10.8.0.57,147.32.83.253,TCP,60,out,0.993867 
57723,1276.865608,147.32.83.253,10.8.0.57,TCP,52,in,0.000841 
57724,1276.871255,10.8.0.57,147.32.83.253,TCP,40,out,0.005647 
57725,1276.872955,10.8.0.57,147.32.83.253,TCP,43,out,0.001700 
57726,1276.873921,10.8.0.57,147.32.83.253,TCP,40,out,0.000966 
57727,1276.874535,147.32.83.253,10.8.0.57,TCP,40,in,0.000614 
57728,1276.874794,147.32.83.253,10.8.0.57,TCP,40,in,0.000259 
57729,1276.876377,10.8.0.57,147.32.83.253,TCP,40,out,0.001583 
57730,1283.091719,10.8.0.57,147.32.83.253,UDP,62,out,6.215342 
57731,1283.934229,147.32.83.253,10.8.0.57,TCP,45,in,0.842510 
57732,1283.953026,10.8.0.57,147.32.83.253,TCP,45,out,0.018797 
57733,1283.987759,10.8.0.57,147.32.83.253,TCP,40,out,0.034733 
57734,1283.995695,147.32.83.253,10.8.0.57,TCP,40,in,0.007936 
57735,1291.995974,147.32.83.253,10.8.0.57,TCP,45,in,8.000279 
57736,1292.077061,10.8.0.57,147.32.83.253,TCP,40,out,0.081087 
57737,1292.082083,10.8.0.57,147.32.83.253,TCP,45,out,0.005022 
57738,1292.136713,147.32.83.253,10.8.0.57,TCP,40,in,0.054630 
57757,1300.087609,10.8.0.57,147.32.83.253,TCP,45,out,7.950896 
57758,1300.088385,147.32.83.253,10.8.0.57,TCP,45,in,0.000776 
57759,1300.128029,10.8.0.57,147.32.83.253,TCP,40,out,0.039644 
57760,1303.123006,10.8.0.57,147.32.83.253,UDP,62,out,2.994977 
57761,1308.152227,147.32.83.253,10.8.0.57,TCP,45,in,5.029221 
57762,1308.222765,10.8.0.57,147.32.83.253,TCP,45,out,0.070538 
57763,1308.227424,10.8.0.57,147.32.83.253,TCP,40,out,0.004659 
57764,1308.263133,147.32.83.253,10.8.0.57,TCP,40,in,0.035709 
57765,1316.262327,147.32.83.253,10.8.0.57,TCP,45,in,7.999194 
57766,1316.345592,10.8.0.57,147.32.83.253,TCP,40,out,0.083265 
57767,1316.347679,10.8.0.57,147.32.83.253,TCP,45,out,0.002087 
57768,1316.390596,147.32.83.253,10.8.0.57,TCP,40,in,0.042917 
57769,1323.172997,10.8.0.57,147.32.83.253,UDP,62,out,6.782401 
57770,1324.388551,147.32.83.253,10.8.0.57,TCP,45,in,1.215554 
57771,1324.44074,10.8.0.57,147.32.83.253,TCP,45,out,0.052189 
57772,1324.496086,147.32.83.253,10.8.0.57,TCP,40,in,0.055346 
57775,1332.465747,147.32.83.253,10.8.0.57,TCP,45,in,7.969661 
57776,1332.524338,10.8.0.57,147.32.83.253,TCP,45,out,0.058591 
57777,1332.574056,147.32.83.253,10.8.0.57,TCP,40,in,0.049718 
57778,1332.819972,10.8.0.57,147.32.83.253,TCP,45,out,0.245916 
57779,1332.820878,147.32.83.253,10.8.0.57,TCP,52,in,0.000906 
57780,1340.577446,10.8.0.57,147.32.83.253,TCP,45,out,7.756568 
57781,1340.579175,147.32.83.253,10.8.0.57,TCP,45,in,0.001729 
57782,1340.627858,10.8.0.57,147.32.83.253,TCP,40,out,0.048683 
57783,1343.211884,10.8.0.57,147.32.83.253,UDP,62,out,2.584026 
57784,1348.63263,147.32.83.253,10.8.0.57,TCP,45,in,5.420746 
57785,1348.671392,10.8.0.57,147.32.83.253,TCP,45,out,0.038762 
57786,1348.6751,10.8.0.57,147.32.83.253,TCP,40,out,0.003708 
57787,1348.714944,147.32.83.253,10.8.0.57,TCP,40,in,0.039844 
57788,1356.746145,147.32.83.253,10.8.0.57,TCP,45,in,8.031201 
57789,1356.794824,10.8.0.57,147.32.83.253,TCP,40,out,0.048679 
57790,1356.797496,10.8.0.57,147.32.83.253,TCP,45,out,0.002672 
57791,1356.840165,147.32.83.253,10.8.0.57,TCP,40,in,0.042669 
57792,1363.244914,10.8.0.57,147.32.83.253,UDP,62,out,6.404749 
57793,1364.785214,147.32.83.253,10.8.0.57,TCP,45,in,1.540300 
57794,1364.88599,10.8.0.57,147.32.83.253,TCP,45,out,0.100776 
57795,1364.949715,147.32.83.253,10.8.0.57,TCP,40,in,0.063725 
57796,1372.887086,147.32.83.253,10.8.0.57,TCP,45,in,7.937371 
57797,1372.978759,10.8.0.57,147.32.83.253,TCP,45,out,0.091673 
57798,1373.027211,147.32.83.253,10.8.0.57,TCP,40,in,0.048452 
57799,1381.02718,147.32.83.253,10.8.0.57,TCP,45,in,7.999969 
57800,1381.067461,10.8.0.57,147.32.83.253,TCP,45,out,0.040281 
57801,1381.126457,147.32.83.253,10.8.0.57,TCP,40,in,0.058996 
57802,1383.290647,10.8.0.57,147.32.83.253,UDP,62,out,2.164190 
57805,1389.121719,147.32.83.253,10.8.0.57,TCP,45,in,5.831072 
57806,1389.152468,10.8.0.57,147.32.83.253,TCP,45,out,0.030749 
57807,1389.199092,147.32.83.253,10.8.0.57,TCP,40,in,0.046624 
57812,1397.262196,147.32.83.253,10.8.0.57,TCP,45,in,8.063104 
57813,1397.343343,10.8.0.57,147.32.83.253,TCP,45,out,0.081147 
57814,1397.386359,147.32.83.253,10.8.0.57,TCP,40,in,0.043016 
57815,1401.989964,147.32.83.253,10.8.0.57,TCP,73,in,4.603605 
57816,1402.065779,10.8.0.57,147.32.83.253,TCP,65,out,0.075815 
57817,1402.120425,147.32.83.253,10.8.0.57,TCP,40,in,0.054646 
57818,1403.12395,10.8.0.57,147.32.83.253,TCP,60,out,1.003525 
57819,1403.124669,147.32.83.253,10.8.0.57,TCP,52,in,0.000719 
57820,1403.132266,10.8.0.57,147.32.83.253,TCP,40,out,0.007597 
57821,1403.274952,10.8.0.57,147.32.83.253,TCP,1400,out,0.142686 
57822,1403.27564,10.8.0.57,147.32.83.253,TCP,1400,out,0.000688 
57823,1403.276338,10.8.0.57,147.32.83.253,TCP,1400,out,0.000698 
57824,1403.276349,147.32.83.253,10.8.0.57,TCP,40,in,0.000011 
57825,1403.277027,10.8.0.57,147.32.83.253,TCP,1400,out,0.000678 
57826,1403.277598,147.32.83.253,10.8.0.57,TCP,40,in,0.000571 
57827,1403.277606,10.8.0.57,147.32.83.253,TCP,1400,out,0.000008 
57828,1403.278586,10.8.0.57,147.32.83.253,TCP,1400,out,0.000980 
57829,1403.278646,10.8.0.57,147.32.83.253,TCP,72,out,0.000060 
57830,1403.279264,147.32.83.253,10.8.0.57,TCP,40,in,0.000618 
57831,1403.28743,10.8.0.57,147.32.83.253,TCP,1400,out,0.008166 
57832,1403.288139,147.32.83.253,10.8.0.57,TCP,40,in,0.000709 
57833,1403.295756,10.8.0.57,147.32.83.253,TCP,1400,out,0.007617 
57834,1403.302809,10.8.0.57,147.32.83.253,TCP,1400,out,0.007053 
57835,1403.303444,147.32.83.253,10.8.0.57,TCP,40,in,0.000635 
57836,1403.3047,10.8.0.57,147.32.83.253,TCP,1400,out,0.001256 
57837,1403.307993,10.8.0.57,147.32.83.253,TCP,1400,out,0.003293 
57838,1403.30849,10.8.0.57,147.32.83.253,TCP,1400,out,0.000497 
57839,1403.308562,147.32.83.253,10.8.0.57,TCP,40,in,0.000072 
57840,1403.309207,10.8.0.57,147.32.83.253,TCP,1400,out,0.000645 
57841,1403.30981,10.8.0.57,147.32.83.253,TCP,1400,out,0.000603 
57842,1403.309812,147.32.83.253,10.8.0.57,TCP,40,in,0.000002 
57843,1403.312636,10.8.0.57,147.32.83.253,TCP,1400,out,0.002824 
57844,1403.31329,147.32.83.253,10.8.0.57,TCP,40,in,0.000654 
57845,1403.316187,10.8.0.57,147.32.83.253,TCP,1400,out,0.002897 
57846,1403.316864,10.8.0.57,147.32.83.253,TCP,1400,out,0.000677 
57847,1403.317528,147.32.83.253,10.8.0.57,TCP,40,in,0.000664 
57848,1403.319842,10.8.0.57,147.32.83.253,TCP,1400,out,0.002314 
57849,1403.319902,10.8.0.57,147.32.83.253,TCP,104,out,0.000060 
57850,1403.320226,10.8.0.57,147.32.83.253,UDP,62,out,0.000324 
57851,1403.320554,147.32.83.253,10.8.0.57,TCP,40,in,0.000328 
57852,1403.321064,147.32.83.253,10.8.0.57,TCP,40,in,0.000510 
57853,1403.324757,10.8.0.57,147.32.83.253,TCP,40,out,0.003693 
57854,1410.123671,147.32.83.253,10.8.0.57,TCP,45,in,6.798914 
57855,1410.138762,10.8.0.57,147.32.83.253,TCP,45,out,0.015091 
57856,1410.177725,10.8.0.57,147.32.83.253,TCP,40,out,0.038963 
57857,1410.183657,147.32.83.253,10.8.0.57,TCP,40,in,0.005932 
57858,1418.201084,147.32.83.253,10.8.0.57,TCP,45,in,8.017427 
57859,1418.241927,10.8.0.57,147.32.83.253,TCP,40,out,0.040843 
57860,1418.248079,10.8.0.57,147.32.83.253,TCP,45,out,0.006152 
57861,1418.293159,147.32.83.253,10.8.0.57,TCP,40,in,0.045080 
57862,1423.365373,10.8.0.57,147.32.83.253,UDP,62,out,5.072214 
57863,1426.293453,147.32.83.253,10.8.0.57,TCP,45,in,2.928080 
57864,1426.300766,10.8.0.57,147.32.83.253,TCP,45,out,0.007313 
57865,1426.339956,10.8.0.57,147.32.83.253,TCP,40,out,0.039190 
57866,1426.362833,147.32.83.253,10.8.0.57,TCP,40,in,0.022877 
57886,1434.326688,147.32.83.253,10.8.0.57,TCP,45,in,7.963855 
57887,1434.418238,10.8.0.57,147.32.83.253,TCP,40,out,0.091550 
57888,1434.421094,10.8.0.57,147.32.83.253,TCP,45,out,0.002856 
57889,1434.464874,147.32.83.253,10.8.0.57,TCP,40,in,0.043780 
57890,1440.314113,147.32.83.253,10.8.0.57,TCP,73,in,5.849239 
57891,1440.474942,10.8.0.57,147.32.83.253,TCP,65,out,0.160829 
57892,1440.527411,147.32.83.253,10.8.0.57,TCP,40,in,0.052469 
57893,1441.53518,10.8.0.57,147.32.83.253,TCP,60,out,1.007769 
57894,1441.53588,147.32.83.253,10.8.0.57,TCP,52,in,0.000700 
57895,1441.541787,10.8.0.57,147.32.83.253,TCP,40,out,0.005907 
57896,1441.546437,10.8.0.57,147.32.83.253,TCP,43,out,0.004650 
57897,1441.546757,10.8.0.57,147.32.83.253,TCP,40,out,0.000320 
57898,1441.547209,147.32.83.253,10.8.0.57,TCP,40,in,0.000452 
57899,1441.547222,147.32.83.253,10.8.0.57,TCP,40,in,0.000013 
57900,1441.55326,10.8.0.57,147.32.83.253,TCP,40,out,0.006038 
57901,1443.418419,10.8.0.57,147.32.83.253,UDP,62,out,1.865159 
57913,1448.434488,147.32.83.253,10.8.0.57,TCP,45,in,5.016069 
57914,1448.652674,10.8.0.57,147.32.83.253,TCP,45,out,0.218186 
57915,1448.699374,147.32.83.253,10.8.0.57,TCP,40,in,0.046700 
57922,1456.493268,147.32.83.253,10.8.0.57,TCP,45,in,7.793894 
57923,1456.567195,10.8.0.57,147.32.83.253,TCP,40,out,0.073927 
57924,1456.818363,10.8.0.57,147.32.83.253,TCP,45,out,0.251168 
57925,1456.88725,147.32.83.253,10.8.0.57,TCP,40,in,0.068887 
57943,1463.434531,10.8.0.57,147.32.83.253,UDP,62,out,6.547281 
57944,1464.543219,147.32.83.253,10.8.0.57,TCP,45,in,1.108688 
57945,1464.624852,10.8.0.57,147.32.83.253,TCP,40,out,0.081633 
57946,1464.937419,10.8.0.57,147.32.83.253,TCP,45,out,0.312567 
57947,1464.983653,147.32.83.253,10.8.0.57,TCP,40,in,0.046234 
57948,1472.745573,147.32.83.253,10.8.0.57,TCP,45,in,7.761920 
57949,1472.989274,10.8.0.57,147.32.83.253,TCP,45,out,0.243701 
57950,1472.989567,10.8.0.57,147.32.83.253,TCP,40,out,0.000293 
57951,1473.042917,147.32.83.253,10.8.0.57,TCP,40,in,0.053350 
57952,1473.264974,10.8.0.57,147.32.83.253,TCP,45,out,0.222057 
57953,1473.265594,147.32.83.253,10.8.0.57,TCP,52,in,0.000620 
57954,1478.554286,147.32.83.253,10.8.0.57,TCP,73,in,5.288692 
57955,1478.980471,147.32.83.253,10.8.0.57,TCP,73,in,0.426185 
57956,1479.761881,147.32.83.253,10.8.0.57,TCP,73,in,0.781410 
57957,1479.88524,10.8.0.57,147.32.83.253,TCP,40,out,0.123359 
57958,1479.885309,10.8.0.57,147.32.83.253,TCP,52,out,0.000069 
57959,1479.887103,10.8.0.57,147.32.83.253,TCP,52,out,0.001794 
57960,1479.893302,10.8.0.57,147.32.83.253,TCP,65,out,0.006199 
57961,1479.949007,147.32.83.253,10.8.0.57,TCP,40,in,0.055705 
57962,1480.957058,10.8.0.57,147.32.83.253,TCP,60,out,1.008051 
57963,1480.957639,147.32.83.253,10.8.0.57,TCP,52,in,0.000581 
57964,1480.972125,10.8.0.57,147.32.83.253,TCP,40,out,0.014486 
57965,1480.973007,10.8.0.57,147.32.83.253,TCP,43,out,0.000882 
57966,1480.973893,10.8.0.57,147.32.83.253,TCP,40,out,0.000886 
57967,1480.974537,147.32.83.253,10.8.0.57,TCP,40,in,0.000644 
57968,1480.974557,147.32.83.253,10.8.0.57,TCP,40,in,0.000020 
57969,1480.977547,10.8.0.57,147.32.83.253,TCP,40,out,0.002990 
57970,1483.48288,10.8.0.57,147.32.83.253,UDP,62,out,2.505333 
57971,1486.667303,147.32.83.253,10.8.0.57,TCP,45,in,3.184423 
57972,1486.794409,10.8.0.57,147.32.83.253,TCP,40,out,0.127106 
57973,1487.90653,10.8.0.57,147.32.83.253,TCP,45,out,1.112121 
57974,1487.949464,147.32.83.253,10.8.0.57,TCP,40,in,0.042934 
57979,1494.668648,147.32.83.253,10.8.0.57,TCP,45,in,6.719184 
57980,1495.058322,147.32.83.253,10.8.0.57,TCP,45,in,0.389674 
57981,1495.437624,10.8.0.57,147.32.83.253,TCP,40,out,0.379302 
57982,1495.437697,10.8.0.57,147.32.83.253,TCP,52,out,0.000073 
57983,1496.036842,10.8.0.57,147.32.83.253,TCP,45,out,0.599145 
57984,1496.089666,147.32.83.253,10.8.0.57,TCP,40,in,0.052824 
57985,1502.793197,147.32.83.253,10.8.0.57,TCP,45,in,6.703531 
57986,1503.234745,10.8.0.57,147.32.83.253,TCP,40,out,0.441548 
57987,1503.528788,10.8.0.57,147.32.83.253,UDP,62,out,0.294043 
57988,1504.131144,10.8.0.57,147.32.83.253,TCP,45,out,0.602356 
57989,1504.183627,147.32.83.253,10.8.0.57,TCP,40,in,0.052483 
57990,1510.911485,147.32.83.253,10.8.0.57,TCP,45,in,6.727858 
57991,1511.330879,10.8.0.57,147.32.83.253,TCP,40,out,0.419394 
57992,1512.159532,10.8.0.57,147.32.83.253,TCP,45,out,0.828653 
57993,1512.214745,147.32.83.253,10.8.0.57,TCP,40,in,0.055213 
57994,1512.553583,10.8.0.57,147.32.83.253,TCP,45,out,0.338838 
57995,1512.554299,147.32.83.253,10.8.0.57,TCP,52,in,0.000716 
57996,1518.947582,147.32.83.253,10.8.0.57,TCP,45,in,6.393283 
57997,1519.0025,10.8.0.57,147.32.83.253,TCP,40,out,0.054918 
57998,1520.190717,10.8.0.57,147.32.83.253,TCP,45,out,1.188217 
57999,1520.246203,147.32.83.253,10.8.0.57,TCP,40,in,0.055486 
58000,1523.56472,10.8.0.57,147.32.83.253,UDP,62,out,3.318517 
58001,1526.965382,147.32.83.253,10.8.0.57,TCP,45,in,3.400662 
58002,1527.29244,10.8.0.57,147.32.83.253,TCP,40,out,0.327058 
58003,1528.442738,10.8.0.57,147.32.83.253,TCP,45,out,1.150298 
58004,1528.496154,147.32.83.253,10.8.0.57,TCP,40,in,0.053416 
58005,1535.16917,147.32.83.253,10.8.0.57,TCP,45,in,6.673016 
58006,1536.011621,147.32.83.253,10.8.0.57,TCP,45,in,0.842451 
58007,1536.399497,10.8.0.57,147.32.83.253,TCP,40,out,0.387876 
58008,1536.399818,10.8.0.57,147.32.83.253,TCP,52,out,0.000321 
58009,1536.717529,10.8.0.57,147.32.83.253,TCP,45,out,0.317711 
58010,1536.766345,147.32.83.253,10.8.0.57,TCP,40,in,0.048816 
58018,1543.26231,147.32.83.253,10.8.0.57,TCP,45,in,6.495965 
58019,1543.365167,10.8.0.57,147.32.83.253,TCP,40,out,0.102857 
58020,1543.609127,10.8.0.57,147.32.83.253,UDP,62,out,0.243960 
58021,1544.193052,147.32.83.253,10.8.0.57,TCP,72,in,0.583925 
58022,1544.50417,10.8.0.57,147.32.83.253,TCP,40,out,0.311118 
58023,1544.509306,10.8.0.57,147.32.83.253,TCP,65,out,0.005136 
58024,1544.551321,147.32.83.253,10.8.0.57,TCP,40,in,0.042015 
58025,1545.544926,10.8.0.57,147.32.83.253,TCP,60,out,0.993605 
58026,1545.5456,147.32.83.253,10.8.0.57,TCP,52,in,0.000674 
58027,1545.553371,10.8.0.57,147.32.83.253,TCP,40,out,0.007771 
58028,1545.615664,10.8.0.57,147.32.83.253,TCP,45,out,0.062293 
58029,1545.616259,10.8.0.57,147.32.83.253,TCP,40,out,0.000595 
58030,1545.616769,147.32.83.253,10.8.0.57,TCP,40,in,0.000510 
58031,1545.616807,147.32.83.253,10.8.0.57,TCP,40,in,0.000038 
58032,1545.932896,147.32.83.253,10.8.0.57,TCP,40,in,0.316089 
58033,1546.249772,10.8.0.57,147.32.83.253,TCP,40,out,0.316876 
58034,1546.24993,10.8.0.57,147.32.83.253,TCP,40,out,0.000158 
58035,1546.250561,147.32.83.253,10.8.0.57,TCP,40,in,0.000631 
58036,1552.3226,147.32.83.253,10.8.0.57,TCP,45,in,6.072039 
58037,1552.581459,10.8.0.57,147.32.83.253,TCP,45,out,0.258859 
58038,1552.652113,147.32.83.253,10.8.0.57,TCP,40,in,0.070654 
58039,1560.574984,147.32.83.253,10.8.0.57,TCP,45,in,7.922871 
58040,1560.884506,10.8.0.57,147.32.83.253,TCP,45,out,0.309522 
58041,1560.930879,10.8.0.57,147.32.83.253,TCP,40,out,0.046373 
58042,1560.933966,147.32.83.253,10.8.0.57,TCP,40,in,0.003087 
58043,1563.605785,10.8.0.57,147.32.83.253,UDP,62,out,2.671819 
58044,1568.699556,147.32.83.253,10.8.0.57,TCP,45,in,5.093771 
58045,1568.874359,10.8.0.57,147.32.83.253,TCP,40,out,0.174803 
58046,1568.87703,10.8.0.57,147.32.83.253,TCP,45,out,0.002671 
58047,1568.93493,147.32.83.253,10.8.0.57,TCP,40,in,0.057900 
58048,1572.999124,147.32.83.253,10.8.0.57,TCP,73,in,4.064194 
58049,1573.675838,147.32.83.253,10.8.0.57,TCP,73,in,0.676714 
58050,1574.185842,10.8.0.57,147.32.83.253,TCP,52,out,0.510004 
58051,1574.19087,10.8.0.57,147.32.83.253,TCP,65,out,0.005028 
58052,1574.246209,147.32.83.253,10.8.0.57,TCP,40,in,0.055339 
58053,1575.256316,10.8.0.57,147.32.83.253,TCP,60,out,1.010107 
58054,1575.257276,147.32.83.253,10.8.0.57,TCP,52,in,0.000960 
58055,1575.269224,10.8.0.57,147.32.83.253,TCP,40,out,0.011948 
58056,1575.535165,10.8.0.57,147.32.83.253,TCP,1400,out,0.265941 
58057,1575.539374,10.8.0.57,147.32.83.253,TCP,1400,out,0.004209 
58058,1575.540256,147.32.83.253,10.8.0.57,TCP,40,in,0.000882 
58059,1575.541684,10.8.0.57,147.32.83.253,TCP,1400,out,0.001428 
58060,1575.544114,10.8.0.57,147.32.83.253,TCP,1400,out,0.002430 
58061,1575.545142,147.32.83.253,10.8.0.57,TCP,40,in,0.001028 
58062,1575.547241,10.8.0.57,147.32.83.253,TCP,1400,out,0.002099 
58063,1575.552332,10.8.0.57,147.32.83.253,TCP,1400,out,0.005091 
58064,1575.552389,10.8.0.57,147.32.83.253,TCP,72,out,0.000057 
58065,1575.553119,147.32.83.253,10.8.0.57,TCP,40,in,0.000730 
58066,1575.55319,10.8.0.57,147.32.83.253,TCP,1400,out,0.000071 
58067,1575.553927,147.32.83.253,10.8.0.57,TCP,40,in,0.000737 
58068,1575.554023,10.8.0.57,147.32.83.253,TCP,1400,out,0.000096 
58069,1575.554873,10.8.0.57,147.32.83.253,TCP,1400,out,0.000850 
58070,1575.555751,10.8.0.57,147.32.83.253,TCP,1400,out,0.000878 
58071,1575.555859,147.32.83.253,10.8.0.57,TCP,40,in,0.000108 
58072,1575.556665,10.8.0.57,147.32.83.253,TCP,1400,out,0.000806 
58073,1575.557289,147.32.83.253,10.8.0.57,TCP,40,in,0.000624 
58074,1575.557375,10.8.0.57,147.32.83.253,TCP,1400,out,0.000086 
58075,1575.559738,10.8.0.57,147.32.83.253,TCP,72,out,0.002363 
58076,1575.560443,147.32.83.253,10.8.0.57,TCP,40,in,0.000705 
58077,1575.560882,147.32.83.253,10.8.0.57,TCP,40,in,0.000439 
58078,1575.565063,10.8.0.57,147.32.83.253,TCP,40,out,0.004181 
58079,1581.215949,147.32.83.253,10.8.0.57,TCP,45,in,5.650886 
58080,1582.391637,10.8.0.57,147.32.83.253,TCP,45,out,1.175688 
58081,1582.429464,10.8.0.57,147.32.83.253,TCP,40,out,0.037827 
58082,1582.449898,147.32.83.253,10.8.0.57,TCP,40,in,0.020434 
58083,1583.650098,10.8.0.57,147.32.83.253,UDP,62,out,1.200200 
58084,1589.371386,147.32.83.253,10.8.0.57,TCP,45,in,5.721288 
58085,1589.457764,10.8.0.57,147.32.83.253,TCP,40,out,0.086378 
58086,1590.620266,10.8.0.57,147.32.83.253,TCP,45,out,1.162502 
58087,1590.667832,147.32.83.253,10.8.0.57,TCP,40,in,0.047566 
58088,1597.386913,147.32.83.253,10.8.0.57,TCP,45,in,6.719081 
58089,1597.964949,10.8.0.57,147.32.83.253,TCP,40,out,0.578036 
58090,1598.838485,10.8.0.57,147.32.83.253,TCP,45,out,0.873536 
