Source,Destination,Protocol,Length,Type,Duration
38880,443,TCP,52,out,0.000055
38880,443,TCP,52,out,0.000032
443,38880,TLSv1.2,642,in,0.01006
443,38880,TLSv1.2,642,in,0.000969
38880,443,TCP,64,out,0.000115
38880,443,TCP,64,out,0.000738
443,38880,TLSv1.2,642,in,0.000267
38880,443,TCP,64,out,0.000901
38880,443,TLSv1.2,178,out,0.064511
443,38880,TLSv1.2,294,in,0.008605
443,38880,TLSv1.2,96,in,0.00039
38880,443,TLSv1.2,191,out,0.000657
443,38880,TLSv1.2,90,in,0.007406
38880,443,TLSv1.2,1239,out,0.00109
443,38880,TCP,52,in,0.047935
443,38880,TLSv1.2,762,in,0.086326
38880,443,TCP,52,out,0.037817
38880,443,TLSv1.2,859,out,0.143218
443,38880,TCP,52,in,0.007359
443,38880,TLSv1.2,1400,in,0.445092
443,38880,TCP,1400,in,0.000051
443,38880,TCP,1400,in,0.000003
443,38880,TLSv1.2,1400,in,0.000002
443,38880,TCP,1400,in,0.000001
443,38880,TCP,1400,in,0.000182
443,38880,TLSv1.2,1400,in,0.000004
443,38880,TCP,1400,in,0.000001
443,38880,TCP,1400,in,0.000002
443,38880,TLSv1.2,62,in,0.000002
38880,443,TCP,52,out,0.00084
38880,443,TCP,52,out,0.000078
38880,443,TCP,52,out,0.000794
38880,443,TCP,52,out,0.000066
38880,443,TCP,52,out,0.000087
38880,443,TCP,52,out,0.000143
38880,443,TCP,52,out,0.000282
38880,443,TCP,52,out,0.000333
38880,443,TCP,52,out,0.0005
38880,443,TCP,52,out,0.000044
38880,443,TLSv1.2,941,out,0.095582
443,38880,TCP,52,in,0.007378
38880,443,TLSv1.2,90,out,0.001138
443,38880,TCP,52,in,0.007276
443,38880,TLSv1.2,115,in,0.126224
38880,443,TCP,52,out,0.087827
38880,443,TLSv1.2,831,out,0.072662
443,38880,TCP,52,in,0.007273
38880,443,TLSv1.2,90,out,0.206971
443,38880,TCP,52,in,0.007324
443,38880,TLSv1.2,160,in,0.127132
38880,443,TLSv1.2,1401,out,0.079729
10.8.0.1,38880,ICMP,576,in,0.000028
38880,443,TLSv1.2,1204,out,0.007938
443,38880,TCP,64,in,0.00728
38880,443,TCP,1204,out,0.123229
38880,443,TCP,52,out,0.004136
443,38880,TCP,72,in,0.003165
38880,443,TCP,1400,out,0.078983
38880,443,TCP,53,out,0.000049
443,38880,TCP,52,in,0.00724
443,38880,TLSv1.2,289,in,0.115029
443,38880,TLSv1.2,112,in,0.007845
443,38880,TLSv1.2,338,in,0.003031
38880,443,TLSv1.2,925,out,0.089094
443,38880,TCP,52,in,0.007257
443,38880,TCP,338,in,0.008915
38880,443,TCP,52,out,0.07825
38880,443,TCP,52,out,0.000034
38880,443,TCP,52,out,0.000028
38880,443,TCP,64,out,0.000028
38880,443,TLSv1.2,895,out,0.006154
443,38880,TLSv1.2,156,in,0.038657
38880,443,TLSv1.2,898,out,0.001014
443,38880,TCP,52,in,0.047939
38880,443,TLSv1.2,868,out,0.001135
443,38880,TCP,52,in,0.007379
443,38880,TLSv1.2,113,in,0.070165
38880,443,TLSv1.2,1019,out,0.006879
443,38880,TCP,52,in,0.00731
443,38880,TLSv1.2,488,in,0.006586
38880,443,TLSv1.2,1193,out,0.023976
443,38880,TLSv1.2,156,in,0.010269
38880,443,TLSv1.2,836,out,0.006747
443,38880,TCP,52,in,0.057458
38880,443,TLSv1.2,90,out,0.001078
443,38880,TCP,52,in,0.007298
443,38880,TLSv1.2,106,in,0.014142
38880,443,TLSv1.2,902,out,0.004938
443,38880,TLSv1.2,516,in,0.03882
38880,443,TLSv1.2,90,out,0.001054
443,38880,TCP,52,in,0.059706
38880,443,TLSv1.2,429,out,0.001078
443,38880,TLSv1.2,128,in,0.000195
443,38880,TCP,52,in,0.007167
38880,443,TLSv1.2,878,out,0.001175
443,38880,TCP,52,in,0.00729
443,38880,TLSv1.2,106,in,0.050332
38880,443,TLSv1.2,930,out,0.005006
443,38880,TCP,52,in,0.007335
38880,443,TLSv1.2,90,out,0.001022
443,38880,TCP,52,in,0.007384
443,38880,TLSv1.2,106,in,0.061139
38880,443,TLSv1.2,1267,out,0.00472
443,38880,TLSv1.2,246,in,0.006128
443,38880,TCP,52,in,0.001242
38880,443,TLSv1.2,90,out,0.000787
443,38880,TCP,52,in,0.007375
38880,443,TLSv1.2,582,out,0.000966
443,38880,TCP,52,in,0.007374
443,38880,TLSv1.2,109,in,0.030154
38880,443,TLSv1.2,909,out,0.00481
443,38880,TCP,52,in,0.049308
38880,443,TLSv1.2,90,out,0.00102
443,38880,TCP,52,in,0.007457
443,38880,TLSv1.2,110,in,0.019741
443,38880,TLSv1.2,873,in,0.018821
38880,443,TCP,52,out,0.001861
443,38880,TLSv1.2,110,in,0.087975
38880,443,TLSv1.2,843,out,0.019239
443,38880,TCP,52,in,0.047907
38880,443,TLSv1.2,90,out,0.001932
443,38880,TCP,52,in,0.007321
443,38880,TCP,564,in,0.097133
38880,443,TCP,64,out,0.00127
443,38880,TCP,564,in,0.004905
38880,443,TCP,64,out,0.001067
443,38880,TCP,564,in,0.001442
443,38880,TCP,377,in,0.000009
38880,443,TCP,64,out,0.000976
38880,443,TCP,64,out,0.000056
443,38880,TCP,564,in,0.004989
443,38880,TCP,377,in,0.000008
38880,443,TCP,64,out,0.001128
38880,443,TCP,64,out,0.000055
443,38880,TCP,564,in,0.001049
443,38880,TCP,564,in,0.000043
443,38880,TCP,377,in,0.000002
38880,443,TCP,64,out,0.001297
38880,443,TCP,64,out,0.000055
38880,443,TCP,52,out,0.000033
38880,443,TLSv1.2,178,out,0.002095
38880,443,TLSv1.2,191,out,0.001416
38880,443,TLSv1.2,499,out,0.000934
443,38880,TCP,564,in,0.000528
443,38880,TCP,564,in,0.000007
443,38880,TCP,377,in,0.000002
443,38880,TLSv1.2,294,in,0.004872
443,38880,TLSv1.2,96,in,0.00007
38880,443,TCP,64,out,0.000211
38880,443,TCP,64,out,0.000042
38880,443,TCP,52,out,0.000029
38880,443,TCP,40,out,0.000625
38880,443,TCP,40,out,0.000029
443,38880,TLSv1.2,90,in,0.000481
443,38880,TLSv1.2,83,in,0.00027
443,38880,TCP,52,in,0.000032
443,38880,TCP,52,in,0.000168
38880,443,TCP,40,out,0.00019
38880,443,TCP,40,out,0.00042
38880,443,TCP,40,out,0.000054
443,38880,TLSv1.2,160,in,0.000085
443,38880,TCP,564,in,0.003095
38880,443,TLSv1.2,178,out,0.001124
38880,443,TCP,64,out,0.000047
38880,443,TLSv1.2,191,out,0.000481
38880,443,TLSv1.2,516,out,0.000898
443,38880,TCP,564,in,0.006075
443,38880,TCP,377,in,0.000053
443,38880,TLSv1.2,294,in,0.000313
443,38880,TLSv1.2,96,in,0.000041
443,38880,TLSv1.2,90,in,0.000547
443,38880,TLSv1.2,83,in,0.000014
443,38880,TCP,52,in,0.000021
38880,443,TCP,64,out,0.000304
38880,443,TCP,64,out,0.00005
38880,443,TCP,40,out,0.001099
38880,443,TCP,40,out,0.000172
38880,443,TCP,40,out,0.000046
38880,443,TCP,40,out,0.000035
38880,443,TCP,40,out,0.000028
443,38880,TCP,564,in,0.005875
443,38880,TCP,564,in,0.000057
443,38880,TCP,377,in,0.000002
38880,443,TCP,64,out,0.00137
38880,443,TCP,64,out,0.00004
38880,443,TCP,52,out,0.00003
38880,443,TLSv1.2,178,out,0.002732
38880,443,TLSv1.2,191,out,0.001085
443,38880,TLSv1.2,294,in,0.006629
443,38880,TLSv1.2,96,in,0.000049
443,38880,TLSv1.2,90,in,0.000845
443,38880,TLSv1.2,83,in,0.000198
443,38880,TCP,52,in,0.000048
38880,443,TCP,40,out,0.000039
38880,443,TCP,40,out,0.000043
38880,443,TCP,40,out,0.0009
38880,443,TCP,40,out,0.000042
38880,443,TCP,40,out,0.000032
443,38880,TCP,52,in,0.020145
38880,443,TLSv1.2,831,out,0.001249
443,38880,TCP,52,in,0.007359
443,38880,TLSv1.2,673,in,0.066907
443,38880,TLSv1.2,1368,in,0.005255
38880,443,TCP,52,out,0.001577
38880,443,TLSv1.2,505,out,0.031219
443,38880,TCP,52,in,0.007331
443,38880,TLSv1.2,462,in,0.017538
38880,443,TCP,52,out,0.037498
443,38880,TLSv1.2,392,in,0.072581
38880,443,TCP,52,out,0.00116
38880,443,TLSv1.2,98,out,16.518201
443,38880,TLSv1.2,98,in,0.007457
38880,443,TCP,52,out,0.00103
38880,443,TLSv1.2,98,out,19.991385
443,38880,TLSv1.2,98,in,0.007483
38880,443,TCP,52,out,0.001079
38880,443,TLSv1.2,98,out,19.991181
443,38880,TLSv1.2,98,in,0.007496
38880,443,TCP,52,out,0.001316
38880,443,TCP,1400,out,2.2147
38880,443,TCP,1400,out,0.000078
38880,443,TLSv1.2,581,out,0.000554
443,38880,TCP,52,in,0.00684
443,38880,TCP,52,in,0.040645
443,38880,TLSv1.2,177,in,0.097346
38880,443,TCP,52,out,0.001131
38880,443,TCP,1400,out,0.017528
38880,443,TLSv1.2,667,out,0.000058
443,38880,TCP,52,in,0.007325
443,38880,TLSv1.2,174,in,0.117711
38880,443,TCP,52,out,0.039501
38880,443,TLSv1.2,762,out,0.153182
443,38880,TCP,52,in,0.007393
443,38880,TLSv1.2,148,in,0.132351
38880,443,TCP,52,out,0.001546
38880,443,TCP,52,out,9.310518
443,38880,TLSv1.2,83,in,0.009279
443,38880,TCP,52,in,0.000275
38880,443,TCP,40,out,0.001605
38880,443,TCP,40,out,0.000055
49272,443,TCP,60,out,0
443,49272,TCP,60,in,0.000906
49272,443,TCP,52,out,0.002427
49272,443,TLSv1.3,460,out,0.002096
49272,443,TLSv1.3,162,out,0.000632
443,49272,TCP,52,in,0.00008
443,49272,TLSv1.3,268,in,0.000596
443,49272,TLSv1.3,126,in,0.000014
443,49272,TLSv1.3,83,in,0.000004
49272,443,TCP,52,out,0.001826
49272,443,TCP,52,out,0.000052
49272,443,TCP,52,out,0.000359
49272,443,TLSv1.3,136,out,0.00159
443,49272,TLSv1.3,217,in,0.000804
49272,443,TCP,1401,out,0.001103
10.8.0.1,49272,ICMP,576,in,0.000032
49272,443,TLSv1.3,1401,out,0.000634
10.8.0.1,49272,ICMP,576,in,0.000029
49272,443,TCP,1401,out,0.001248
10.8.0.1,49272,ICMP,576,in,0.000029
49272,443,TCP,1401,out,0.000487
10.8.0.1,49272,ICMP,576,in,0.000029
49272,443,TLSv1.3,1401,out,0.000572
10.8.0.1,49272,ICMP,576,in,0.000029
49272,443,TCP,1401,out,0.004615
10.8.0.1,49272,ICMP,576,in,0.000029
49272,443,TCP,1401,out,0.000611
10.8.0.1,49272,ICMP,576,in,0.000032
49272,443,TCP,1401,out,0.000703
10.8.0.1,49272,ICMP,576,in,0.000027
49272,443,TLSv1.3,99,out,0.00024
443,49272,TCP,64,in,0.000703
49272,443,TCP,1400,out,0.001396
443,49272,TCP,64,in,0.000743
49272,443,TCP,1400,out,0.001009
49272,443,TCP,54,out,0.00007
49272,443,TCP,1400,out,0.000654
443,49272,TCP,64,in,0.000013
443,49272,TCP,64,in,0.000011
443,49272,TLSv1.3,99,in,0.000189
49272,443,TCP,1400,out,0.000399
443,49272,TCP,64,in,0.000104
49272,443,TCP,54,out,0.000092
443,49272,TCP,64,in,0.000524
443,49272,TCP,64,in,0.000086
49272,443,TCP,1400,out,0.00095
49272,443,TCP,1400,out,0.000707
443,49272,TCP,64,in,0.000021
49272,443,TCP,54,out,0.000286
443,49272,TCP,64,in,0.000381
443,49272,TCP,64,in,0.000276
49272,443,TCP,1400,out,0.000088
443,49272,TCP,64,in,0.000738
49272,443,TCP,1400,out,0.000029
49272,443,TCP,54,out,0.00034
443,49272,TCP,64,in,0.000398
443,49272,TCP,52,in,0.000295
49272,443,TCP,52,out,0.033482
443,49272,TLSv1.3,418,in,0.028554
443,49272,TLSv1.3,146,in,0.000012
49272,443,TCP,52,out,0.003996
49272,443,TCP,52,out,0.000275
49272,443,TCP,60,out,55.958647
443,49272,TCP,60,in,0.000847
49272,443,TCP,60,out,0.001726
443,49272,TCP,60,in,0.000896
49272,443,TCP,52,out,0.000652
49272,443,TCP,52,out,0.003868
49272,443,TLSv1.3,435,out,0.004673
443,49272,TCP,52,in,0.000721
49272,443,TLSv1.3,1400,out,0.000012
443,49272,TLSv1.3,268,in,0.000585
443,49272,TLSv1.3,126,in,0.000054
49272,443,TLSv1.3,1400,out,0.000315
49272,443,TLSv1.3,179,out,0.000311
443,49272,TCP,52,in,0.000397
49272,443,TLSv1.3,435,out,0.000031
443,49272,TLSv1.3,109,in,0.000408
49272,443,TCP,52,out,0.000187
443,49272,TCP,52,in,0.000164
49272,443,TCP,52,out,0.000295
443,49272,TLSv1.3,268,in,0.000229
443,49272,TLSv1.3,126,in,0.000063
49272,443,TLSv1.3,136,out,0.001627
49272,443,TCP,52,out,0.000655
443,49272,TLSv1.3,217,in,0.000121
49272,443,TCP,52,out,0.000301
49272,443,TLSv1.3,142,out,0.007068
49272,443,TLSv1.3,83,out,0.000244
443,49272,TLSv1.3,217,in,0.00058
443,49272,TCP,52,in,0.040953
49272,443,TCP,52,out,0.001311
49272,443,TLSv1.3,76,out,0.32331
443,49272,TLSv1.3,76,in,0.00076
443,49272,TCP,52,in,0.000054
49272,443,TCP,52,out,0.000119
49272,443,TCP,1400,out,0.000927
49272,443,TLSv1.3,813,out,0.000309
443,49272,TCP,52,in,0.000501
49272,443,TCP,40,out,0.000019
443,49272,TCP,52,in,0.000221
443,49272,TLSv1.3,87,in,0.000235
49272,443,TCP,40,out,0.001706
49272,443,TLSv1.3,414,out,0.010769
443,49272,TLSv1.3,87,in,0.001026
49272,443,TLSv1.3,422,out,0.020585
443,49272,TLSv1.3,87,in,0.001082
49272,443,TLSv1.3,232,out,0.00395
443,49272,TLSv1.3,100,in,0.001167
49272,443,TCP,1400,out,0.003052
49272,443,TLSv1.3,1400,out,0.000736
49272,443,TCP,1400,out,0.000708
443,49272,TCP,52,in,0.000102
49272,443,TLSv1.3,1400,out,0.00213
49272,443,TLSv1.3,1400,out,0.000775
443,49272,TCP,52,in,0.000022
49272,443,TCP,1400,out,0.000753
443,49272,TCP,52,in,0.000799
49272,443,TLSv1.3,1400,out,0.000111
49272,443,TLSv1.3,1400,out,0.000986
49272,443,TCP,1400,out,0.000648
443,49272,TCP,52,in,0.000141
49272,443,TLSv1.3,1400,out,0.000841
443,49272,TCP,52,in,0.000781
49272,443,TLSv1.3,1400,out,0.017244
49272,443,TCP,1400,out,0.002136
443,49272,TCP,52,in,0.000812
49272,443,TLSv1.3,1400,out,0.001476
49272,443,TLSv1.3,1400,out,0.002469
443,49272,TCP,52,in,0.000811
49272,443,TCP,1400,out,0.003034
49272,443,TLSv1.3,1400,out,0.003149
443,49272,TCP,52,in,0.000835
49272,443,TLSv1.3,1400,out,0.000126
49272,443,TCP,1400,out,0.001679
443,49272,TCP,52,in,0.000803
49272,443,TLSv1.3,1400,out,0.000263
49272,443,TLSv1.3,1400,out,0.0227
443,49272,TCP,52,in,0.000795
49272,443,TCP,1400,out,0.001196
49272,443,TCP,1400,out,0.002192
443,49272,TCP,52,in,0.000774
49272,443,TLSv1.3,94,out,0.000055
443,49272,TLSv1.3,595,in,0.011374
443,49272,TLSv1.3,952,in,0.000012
443,49272,TCP,1400,in,0.000776
443,49272,TCP,53,in,0.000031
443,49272,TCP,1400,in,0.000014
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TLSv1.3,724,in,0.000002
443,49272,TCP,1400,in,0.000249
443,49272,TLSv1.3,1400,in,0.000005
443,49272,TCP,54,in,0.000002
443,49272,TCP,1400,in,0.000011
443,49272,TLSv1.3,126,in,0.000002
49272,443,TCP,64,out,0.000925
49272,443,TCP,64,out,0.000845
49272,443,TCP,64,out,0.001636
49272,443,TCP,52,out,0.001677
49272,443,TCP,52,out,0.002136
49272,443,TCP,52,out,0.000633
49272,443,TCP,52,out,0.000423
49272,443,TCP,52,out,0.000312
49272,443,TCP,52,out,0.000055
49272,443,TCP,52,out,0.002247
49272,443,TCP,52,out,0.000055
49272,443,TCP,64,out,0.000033
49272,443,TCP,64,out,0.00003
443,49272,TCP,92,in,0.00432
49272,443,TCP,52,out,0.001716
443,49272,TCP,1400,in,0.034543
443,49272,TLSv1.3,971,in,0.000051
443,49272,TLSv1.3,889,in,0.000003
49272,443,TCP,52,out,0.004356
49272,443,TCP,52,out,0.000503
49272,443,TCP,52,out,0.000102
443,49272,TLSv1.3,418,in,0.046592
443,49272,TCP,1400,in,0.000025
443,49272,TLSv1.3,60,in,0.000002
443,49272,TLSv1.3,428,in,0.000004
49272,443,TCP,52,out,0.002416
49272,443,TCP,52,out,0.000311
49272,443,TCP,52,out,0.000056
49272,443,TCP,52,out,0.000326
443,49272,TLSv1.3,134,in,0.166419
443,49272,TLSv1.3,98,in,0.000013
49272,443,TCP,52,out,0.003027
49272,443,TCP,60,out,0.114819
443,49272,TCP,60,in,0.000904
49272,443,TCP,52,out,0.001805
443,49272,TCP,1400,in,0.007457
443,49272,TLSv1.3,757,in,0.000008
443,49272,TCP,1400,in,0.00001
443,49272,TLSv1.3,59,in,0.000001
443,49272,TCP,1400,in,0.000004
443,49272,TLSv1.3,1400,in,0.000017
443,49272,TLSv1.3,1024,in,0.000002
443,49272,TCP,1400,in,0.000235
443,49272,TLSv1.3,1400,in,0.000004
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,167,in,0.000001
443,49272,TCP,1400,in,0.000008
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TCP,1400,in,0.000001
443,49272,TLSv1.3,125,in,0.000001
443,49272,TCP,1400,in,0.000123
443,49272,TLSv1.3,1400,in,0.000003
443,49272,TCP,1400,in,0.000001
443,49272,TLSv1.3,125,in,0.000001
443,49272,TCP,1400,in,0.000006
443,49272,TLSv1.3,226,in,0.000001
443,49272,TLSv1.3,454,in,0.000003
443,49272,TCP,1400,in,0.000131
443,49272,TLSv1.3,126,in,0.000002
49272,443,TLSv1.3,464,out,0.000793
443,49272,TCP,52,in,0.000719
49272,443,TCP,52,out,0.00009
443,49272,TLSv1.3,274,in,0.000563
49272,443,TLSv1.3,585,out,0.000255
443,49272,TLSv1.3,626,in,0.001158
443,49272,TLSv1.3,316,in,0.000107
49272,443,TCP,52,out,0.000267
49272,443,TCP,52,out,0.000333
443,49272,TCP,1400,in,0.000104
443,49272,TCP,1400,in,0.000011
443,49272,TCP,1400,in,0.000002
443,49272,TCP,55,in,0.000002
443,49272,TCP,1400,in,0.000013
443,49272,TLSv1.3,126,in,0.000001
49272,443,TCP,52,out,0.000354
49272,443,TCP,52,out,0.001083
49272,443,TCP,52,out,0.000194
49272,443,TCP,52,out,0.000092
49272,443,TCP,52,out,0.001151
49272,443,TCP,52,out,0.000056
49272,443,TCP,52,out,0.000436
49272,443,TCP,52,out,0.00085
49272,443,TCP,52,out,0.001007
443,49272,TCP,126,in,0.002302
49272,443,TCP,52,out,0.000671
49272,443,TCP,52,out,0.000055
49272,443,TCP,52,out,0.000933
49272,443,TCP,52,out,0.000999
49272,443,TLSv1.3,585,out,0.002117
49272,443,TCP,52,out,0.0005
443,49272,TCP,52,in,0.000183
49272,443,TCP,52,out,0.000797
49272,443,TCP,52,out,0.000601
49272,443,TCP,52,out,0.000332
49272,443,TCP,52,out,0.000075
49272,443,TCP,52,out,0.000816
443,49272,TLSv1.3,120,in,0.000114
443,49272,TCP,1400,in,0.000017
443,49272,TLSv1.3,1400,in,0.00005
443,49272,TLSv1.3,1400,in,0.000003
443,49272,TLSv1.3,1045,in,0.000002
443,49272,TCP,1400,in,0.000005
443,49272,TLSv1.3,1321,in,0.000043
443,49272,TCP,1400,in,0.000009
443,49272,TLSv1.3,126,in,0.000002
49272,443,TCP,52,out,0.00022
49272,443,TCP,52,out,0.000536
49272,443,TCP,52,out,0.000051
49272,443,TCP,52,out,0.000403
49272,443,TCP,64,out,0.009006
49272,443,TCP,64,out,0.000959
49272,443,TCP,64,out,0.000835
49272,443,TCP,64,out,0.000773
49272,443,TCP,52,out,0.000941
49272,443,TCP,52,out,0.000984
49272,443,TCP,52,out,0.000841
49272,443,TCP,64,out,0.000933
49272,443,TCP,52,out,0.000932
49272,443,TCP,52,out,0.000924
49272,443,TCP,52,out,0.000296
49272,443,TCP,52,out,0.000051
49272,443,TCP,52,out,0.000273
49272,443,TCP,52,out,0.000062
49272,443,TCP,52,out,0.000258
49272,443,TCP,52,out,0.000275
49272,443,TLSv1.3,136,out,0.000279
443,49272,TCP,52,in,0.000718
443,49272,TLSv1.3,223,in,0.00002
49272,443,TCP,52,out,0.042999
49272,443,TLSv1.3,577,out,0.047662
443,49272,TLSv1.3,629,in,0.001689
443,49272,TCP,1400,in,0.000027
443,49272,TCP,1400,in,0.000002
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,834,in,0.000002
443,49272,TCP,1400,in,0.000008
443,49272,TLSv1.3,126,in,0.000002
49272,443,TCP,52,out,0.002851
49272,443,TCP,52,out,0.000753
49272,443,TCP,52,out,0.000216
49272,443,TCP,52,out,0.000248
49272,443,TCP,52,out,0.000296
49272,443,TCP,52,out,0.000246
49272,443,TCP,52,out,0.000202
49272,443,TCP,60,out,0.006839
443,49272,TCP,60,in,0.000977
49272,443,TCP,52,out,0.001982
49272,443,TCP,60,out,0.004452
443,49272,TCP,60,in,0.000793
49272,443,TCP,52,out,0.003854
443,49272,TLSv1.3,566,in,0.021434
443,49272,TLSv1.3,808,in,0.000019
443,49272,TCP,1400,in,0.000014
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TLSv1.3,723,in,0.000002
443,49272,TCP,1400,in,0.000037
443,49272,TLSv1.3,226,in,0.000002
443,49272,TCP,1400,in,0.000013
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1372,in,0.000011
443,49272,TCP,1400,in,0.00017
443,49272,TLSv1.3,1400,in,0.000004
443,49272,TLSv1.3,388,in,0.000001
443,49272,TCP,1400,in,0.000008
443,49272,TLSv1.3,126,in,0.000001
49272,443,TCP,52,out,0.005235
49272,443,TCP,52,out,0.002167
49272,443,TCP,52,out,0.001043
49272,443,TCP,52,out,0.000218
49272,443,TCP,52,out,0.00008
49272,443,TCP,52,out,0.000265
49272,443,TCP,52,out,0.000217
49272,443,TCP,52,out,0.003766
49272,443,TCP,52,out,0.003714
49272,443,TCP,52,out,0.000954
49272,443,TCP,52,out,0.000919
49272,443,TCP,52,out,0.001903
49272,443,TCP,52,out,0.001014
49272,443,TCP,52,out,0.000921
49272,443,TCP,52,out,0.000856
49272,443,TCP,52,out,0.000921
49272,443,TLSv1.3,449,out,0.006095
443,49272,TCP,52,in,0.000803
443,49272,TLSv1.3,274,in,0.000729
49272,443,TLSv1.3,449,out,0.004581
49272,443,TCP,52,out,0.000207
443,49272,TCP,52,in,0.000476
443,49272,TLSv1.3,274,in,0.00057
49272,443,TCP,52,out,0.001573
49272,443,TCP,52,out,0.00507
49272,443,TLSv1.3,577,out,0.003662
443,49272,TLSv1.3,629,in,0.001265
443,49272,TCP,1400,in,0.000026
443,49272,TCP,1400,in,0.000002
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,742,in,0.000002
443,49272,TCP,1400,in,0.000008
443,49272,TLSv1.3,126,in,0.000001
49272,443,TLSv1.3,585,out,0.00071
49272,443,TLSv1.3,136,out,0.000398
443,49272,TCP,52,in,0.000833
443,49272,TLSv1.3,627,in,0.000012
443,49272,TLSv1.3,223,in,0.000077
443,49272,TCP,1400,in,0.000736
443,49272,TCP,1400,in,0.000008
443,49272,TCP,54,in,0.000002
443,49272,TCP,1400,in,0.000012
443,49272,TCP,126,in,0.000002
49272,443,TLSv1.3,142,out,0.001044
443,49272,TLSv1.3,223,in,0.000743
49272,443,TCP,52,out,0.001928
49272,443,TCP,52,out,0.000541
49272,443,TCP,52,out,0.000534
49272,443,TCP,52,out,0.00021
49272,443,TCP,52,out,0.000321
49272,443,TCP,52,out,0.000092
49272,443,TCP,52,out,0.001905
49272,443,TCP,64,out,0.000054
49272,443,TCP,64,out,0.00004
49272,443,TCP,64,out,0.000029
49272,443,TCP,64,out,0.000028
49272,443,TCP,72,out,0.002073
49272,443,TCP,64,out,0.000051
443,49272,TCP,1109,in,0.004296
49272,443,TCP,52,out,0.008041
49272,443,TCP,52,out,0.021143
49272,443,TCP,60,out,0.02632
443,49272,TCP,60,in,0.000931
49272,443,TCP,52,out,0.002024
49272,443,TLSv1.3,439,out,0.002007
443,49272,TCP,52,in,0.000806
443,49272,TLSv1.3,268,in,0.000591
443,49272,TLSv1.3,126,in,0.000016
49272,443,TLSv1.3,162,out,0.001628
443,49272,TLSv1.3,83,in,0.000829
49272,443,TCP,52,out,0.001459
49272,443,TCP,52,out,0.000811
49272,443,TLSv1.3,136,out,0.000207
49272,443,TCP,1400,out,0.000801
443,49272,TLSv1.3,217,in,0.000025
49272,443,TLSv1.3,482,out,0.000616
443,49272,TCP,52,in,0.000766
443,49272,TLSv1.3,87,in,0.000142
49272,443,TCP,52,out,0.000611
49272,443,TCP,52,out,0.038749
49272,443,TCP,1400,out,0.004033
49272,443,TLSv1.3,184,out,0.000055
443,49272,TCP,52,in,0.00078
443,49272,TLSv1.3,87,in,0.000242
49272,443,TCP,52,out,0.004602
49272,443,TLSv1.3,1262,out,0.002503
443,49272,TLSv1.3,87,in,0.001077
49272,443,TLSv1.3,1264,out,0.000364
443,49272,TLSv1.3,420,in,0.000809
443,49272,TLSv1.3,146,in,0.000041
443,49272,TLSv1.3,87,in,0.000243
49272,443,TCP,52,out,0.002286
49272,443,TCP,52,out,0.000261
49272,443,TCP,52,out,0.00465
49272,443,TLSv1.3,76,out,0.029722
49272,443,TCP,52,out,0.00015
443,49272,TCP,52,in,0.000628
443,49272,TLSv1.3,76,in,0.000034
443,49272,TCP,52,in,0.000006
49272,443,TLSv1.3,430,out,0.004532
443,49272,TLSv1.3,87,in,0.001072
49272,443,TCP,1400,out,0.000355
49272,443,TLSv1.3,1400,out,0.000885
49272,443,TLSv1.3,928,out,0.000392
49272,443,TCP,40,out,0.000248
49272,443,TCP,40,out,0.000151
443,49272,TCP,52,in,0.000004
49272,443,TCP,40,out,0.000032
443,49272,TLSv1.3,87,in,0.000129
49272,443,TCP,52,out,0.00159
49272,443,TLSv1.3,597,out,0.033844
443,49272,TLSv1.3,629,in,0.001454
443,49272,TCP,1400,in,0.000028
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TCP,1400,in,0.000001
443,49272,TLSv1.3,1400,in,0.000043
443,49272,TCP,1400,in,0.000002
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000112
443,49272,TLSv1.3,1400,in,0.000003
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000002
443,49272,TLSv1.3,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TCP,1400,in,0.000001
443,49272,TCP,1400,in,0.000001
443,49272,TLSv1.3,1400,in,0.000002
443,49272,TCP,1400,in,0.000156
443,49272,TCP,1400,in,0.000002
