No.,Time,Source,Destination,Protocol,Length,Type,Duration
68628,722.9271 ,35.201.97.85,10.8.0.249,TLSv1.2,75,in,120.113887 
68629,722.9272 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000023 
68630,722.9870 ,35.201.97.85,10.8.0.249,TCP,52,in,0.059869 
68631,723.2079 ,10.8.0.249,35.201.97.85,TCP,52,out,0.220927 
68632,723.2080 ,10.8.0.249,35.201.97.85,TCP,64,out,0.000068 
68633,723.2905 ,10.8.0.249,35.201.97.85,TLSv1.2,75,out,0.082452 
68634,723.2905 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000071 
68635,723.2912 ,35.201.97.85,10.8.0.249,TCP,40,in,0.000619 
68636,723.2912 ,35.201.97.85,10.8.0.249,TCP,40,in,0.000021 
68660,886.5966 ,10.8.0.249,35.201.97.85,TCP,60,out,163.305413 
68661,886.5973 ,35.201.97.85,10.8.0.249,TCP,60,in,0.000720 
68662,886.6003 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002940 
68663,886.6044 ,10.8.0.249,35.201.97.85,TLSv1.2,569,out,0.004141 
68664,886.6050 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000622 
68666,886.8204 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.215370 
68667,886.8204 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.000025 
68668,886.8204 ,35.201.97.85,10.8.0.249,TLSv1.2,328,in,0.000006 
68669,886.8238 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003384 
68670,886.8239 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000058 
68671,886.8239 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000032 
68672,886.8559 ,10.8.0.249,35.201.97.85,TLSv1.2,137,out,0.031975 
68673,886.8565 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000611 
68674,886.9703 ,35.201.97.85,10.8.0.249,TLSv1.2,95,in,0.113834 
68675,887.0056 ,10.8.0.249,35.201.97.85,TLSv1.2,345,out,0.035323 
68676,887.0062 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000591 
68677,887.1201 ,35.201.97.85,10.8.0.249,TLSv1.2,327,in,0.113828 
68678,887.1201 ,35.201.97.85,10.8.0.249,TLSv1.2,209,in,0.000060 
68679,887.1389 ,35.201.97.85,10.8.0.249,TCP,209,in,0.018785 
68680,887.3013 ,10.8.0.249,35.201.97.85,TCP,64,out,0.162426 
68681,887.4349 ,10.8.0.249,35.201.97.85,TLSv1.2,1096,out,0.133591 
68682,887.4356 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000698 
68683,887.5491 ,35.201.97.85,10.8.0.249,TLSv1.2,731,in,0.113514 
68684,887.7104 ,10.8.0.249,35.201.97.85,TCP,52,out,0.161273 
68685,887.7140 ,10.8.0.249,35.201.97.85,TLSv1.2,295,out,0.003565 
68686,887.7146 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000662 
68687,887.7166 ,10.8.0.249,35.201.97.85,TLSv1.2,1400,out,0.001976 
68688,887.7167 ,10.8.0.249,35.201.97.85,TLSv1.2,252,out,0.000059 
68689,887.7173 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000625 
68690,887.7173 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000019 
68691,887.7192 ,10.8.0.249,35.201.97.85,TLSv1.2,1400,out,0.001874 
68692,887.7192 ,10.8.0.249,35.201.97.85,TLSv1.2,57,out,0.000062 
68693,887.7199 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000622 
68694,887.7199 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000015 
68695,887.7211 ,10.8.0.249,35.201.97.85,TLSv1.2,1400,out,0.001197 
68696,887.7217 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000642 
68697,887.7222 ,10.8.0.249,35.201.97.85,TLSv1.2,787,out,0.000439 
68698,887.7228 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000600 
68699,887.7269 ,10.8.0.249,35.201.97.85,TLSv1.2,1217,out,0.004127 
68700,887.7275 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000665 
68701,887.8310 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.103418 
68702,887.8341 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.003089 
68703,887.8344 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.000322 
68704,887.8361 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.001679 
68705,887.8376 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.001556 
68706,887.8399 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.002268 
68707,887.8416 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.001705 
68708,887.8451 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.003502 
68709,887.8462 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.001119 
68710,887.8480 ,35.201.97.85,10.8.0.249,TLSv1.2,119,in,0.001817 
68711,887.8854 ,10.8.0.249,35.201.97.85,TCP,52,out,0.037380 
68712,887.9361 ,35.201.97.85,10.8.0.249,TLSv1.2,1269,in,0.050664 
68713,888.0893 ,10.8.0.249,35.201.97.85,TLSv1.2,269,out,0.153247 
68714,888.0900 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000645 
68715,888.1219 ,10.8.0.249,35.201.97.85,TCP,52,out,0.031984 
68716,888.2053 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.083368 
68717,888.2494 ,10.8.0.249,35.201.97.85,TCP,52,out,0.044054 
68718,888.4643 ,10.8.0.249,35.201.97.85,TLSv1.2,297,out,0.214895 
68719,888.4651 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000798 
68720,888.4673 ,10.8.0.249,35.201.97.85,TLSv1.2,267,out,0.002238 
68721,888.4679 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000606 
68722,888.5840 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116131 
68723,888.5877 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.003635 
68724,888.6958 ,10.8.0.249,35.201.97.85,TCP,52,out,0.108090 
68725,888.6958 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000073 
68867,933.7125 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.016643 
68868,933.7132 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000749 
68869,937.0339 ,10.8.0.249,35.201.97.85,TLSv1.2,270,out,3.320670 
68870,937.0345 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000638 
68871,937.1493 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114737 
68872,937.1822 ,10.8.0.249,35.201.97.85,TCP,52,out,0.032912 
69384,982.2081 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.025884 
69385,982.2088 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000736 
69388,983.3545 ,10.8.0.249,35.201.97.85,TLSv1.2,262,out,1.145675 
69389,983.3552 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000694 
69395,983.4712 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.116062 
69396,983.4878 ,10.8.0.249,35.201.97.85,TCP,52,out,0.016593 
69524,989.4714 ,10.8.0.249,35.201.97.85,TLSv1.2,263,out,5.983592 
69525,989.4721 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000727 
69548,989.5871 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114954 
69549,989.5912 ,10.8.0.249,35.201.97.85,TCP,52,out,0.004085 
69558,989.7907 ,10.8.0.249,35.201.97.85,TLSv1.2,264,out,0.199484 
69559,989.7913 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000623 
69591,989.9061 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114834 
69592,989.9082 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002118 
69595,990.1329 ,10.8.0.249,35.201.97.85,TLSv1.2,264,out,0.224675 
69596,990.1339 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000935 
69605,990.2477 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.113858 
69606,990.2781 ,10.8.0.249,35.201.97.85,TCP,52,out,0.030430 
69609,990.3497 ,10.8.0.249,35.201.97.85,TLSv1.2,266,out,0.071560 
69610,990.3503 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
69617,990.4659 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115536 
69620,990.4759 ,10.8.0.249,35.201.97.85,TCP,52,out,0.010045 
69628,990.5764 ,10.8.0.249,35.201.97.85,TLSv1.2,267,out,0.100442 
69631,990.5770 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000680 
69641,990.6915 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114429 
69642,990.6937 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002211 
69646,990.7290 ,10.8.0.249,35.201.97.85,TLSv1.2,268,out,0.035378 
69647,990.7297 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000648 
69650,990.8441 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114448 
69651,990.8820 ,10.8.0.249,35.201.97.85,TCP,52,out,0.037806 
69652,990.8885 ,10.8.0.249,35.201.97.85,TLSv1.2,269,out,0.006553 
69653,990.8891 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000605 
69663,991.0043 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115190 
69664,991.0184 ,10.8.0.249,35.201.97.85,TCP,52,out,0.014098 
69667,991.0963 ,10.8.0.249,35.201.97.85,TLSv1.2,269,out,0.077942 
69668,991.0970 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
69678,991.2105 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.113564 
69679,991.2271 ,10.8.0.249,35.201.97.85,TCP,52,out,0.016549 
69686,991.3749 ,10.8.0.249,35.201.97.85,TLSv1.2,271,out,0.147853 
69688,991.3756 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000634 
69699,991.4899 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114368 
69701,991.5108 ,10.8.0.249,35.201.97.85,TCP,52,out,0.020908 
69703,991.5139 ,10.8.0.249,35.201.97.85,TLSv1.2,272,out,0.003060 
69704,991.5145 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000608 
69707,991.6296 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115116 
69708,991.6720 ,10.8.0.249,35.201.97.85,TCP,52,out,0.042405 
69713,991.8305 ,10.8.0.249,35.201.97.85,TLSv1.2,273,out,0.158511 
69714,991.8312 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000661 
69716,991.9466 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115388 
69717,991.9487 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002106 
69720,992.0404 ,10.8.0.249,35.201.97.85,TLSv1.2,274,out,0.091724 
69721,992.0410 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000585 
69738,992.1181 ,10.8.0.249,35.201.97.85,TLSv1.2,274,out,0.077060 
69741,992.1186 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000547 
69749,992.1557 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.037079 
69750,992.1597 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003977 
69751,992.2329 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.073187 
69752,992.2720 ,10.8.0.249,35.201.97.85,TCP,52,out,0.039111 
69760,992.5064 ,10.8.0.249,35.201.97.85,TLSv1.2,276,out,0.234391 
69762,992.5117 ,35.201.97.85,10.8.0.249,TCP,52,in,0.005298 
69765,992.6215 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.109844 
69766,992.6335 ,10.8.0.249,35.201.97.85,TCP,52,out,0.011973 
69771,992.7117 ,10.8.0.249,35.201.97.85,TLSv1.2,277,out,0.078217 
69772,992.7124 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000704 
69781,992.7670 ,10.8.0.249,35.201.97.85,TLSv1.2,278,out,0.054633 
69782,992.7677 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000677 
69792,992.8282 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.060462 
69793,992.8304 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002212 
69794,992.8821 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.051720 
69797,992.9351 ,10.8.0.249,35.201.97.85,TCP,52,out,0.052966 
69798,992.9680 ,10.8.0.249,35.201.97.85,TLSv1.2,279,out,0.032911 
69799,992.9686 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000608 
69810,993.0833 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114727 
69811,993.1219 ,10.8.0.249,35.201.97.85,TCP,52,out,0.038570 
69821,993.1391 ,10.8.0.249,35.201.97.85,TLSv1.2,279,out,0.017215 
69822,993.1397 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000653 
69823,993.2534 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.113634 
69824,993.2558 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002433 
69827,993.3070 ,10.8.0.249,35.201.97.85,TLSv1.2,281,out,0.051231 
69828,993.3077 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000662 
69834,993.4231 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115382 
69835,993.4252 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002098 
69841,993.4910 ,10.8.0.249,35.201.97.85,TLSv1.2,282,out,0.065777 
69842,993.4916 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000617 
69849,993.6072 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115619 
69858,993.6522 ,10.8.0.249,35.201.97.85,TLSv1.2,283,out,0.045011 
69860,993.6528 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000597 
69862,993.6555 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002731 
69867,993.7243 ,10.8.0.249,35.201.97.85,TLSv1.2,283,out,0.068804 
69868,993.7251 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000769 
69878,993.7683 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.043150 
69879,993.7718 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003527 
69880,993.8390 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.067257 
69881,993.8807 ,10.8.0.249,35.201.97.85,TCP,52,out,0.041628 
69884,993.9976 ,10.8.0.249,35.201.97.85,TLSv1.2,285,out,0.116920 
69885,993.9982 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000654 
69891,994.1129 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114643 
69897,994.1497 ,10.8.0.249,35.201.97.85,TLSv1.2,286,out,0.036852 
69898,994.1504 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000608 
69900,994.1673 ,10.8.0.249,35.201.97.85,TCP,52,out,0.016952 
69914,994.2651 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.097833 
69915,994.3010 ,10.8.0.249,35.201.97.85,TCP,52,out,0.035852 
69918,994.4021 ,10.8.0.249,35.201.97.85,TLSv1.2,287,out,0.101091 
69919,994.4027 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000632 
69931,994.5185 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115814 
69932,994.5207 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002195 
69933,994.6229 ,10.8.0.249,35.201.97.85,TLSv1.2,288,out,0.102221 
69934,994.6236 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000641 
69943,994.7380 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114458 
69944,994.7550 ,10.8.0.249,35.201.97.85,TCP,52,out,0.016921 
69947,994.8450 ,10.8.0.249,35.201.97.85,TLSv1.2,289,out,0.090041 
69948,994.8456 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000628 
69957,994.9613 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115653 
69958,994.9952 ,10.8.0.249,35.201.97.85,TCP,52,out,0.033906 
69961,995.0614 ,10.8.0.249,35.201.97.85,TLSv1.2,290,out,0.066209 
69962,995.0620 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000604 
69972,995.1767 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114712 
69973,995.2092 ,10.8.0.249,35.201.97.85,TCP,52,out,0.032521 
69976,996.1093 ,10.8.0.249,35.201.97.85,TLSv1.2,290,out,0.900093 
69977,996.1100 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000714 
69986,996.2251 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.115057 
69987,996.2696 ,10.8.0.249,35.201.97.85,TCP,52,out,0.044510 
69990,996.7825 ,10.8.0.249,35.201.97.85,TLSv1.2,292,out,0.512846 
69991,996.7831 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000669 
70001,996.8976 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114500 
70002,996.9432 ,10.8.0.249,35.201.97.85,TCP,52,out,0.045567 
70005,997.0828 ,10.8.0.249,35.201.97.85,TLSv1.2,293,out,0.139633 
70006,997.0834 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000603 
70016,997.1982 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114803 
70017,997.2112 ,10.8.0.249,35.201.97.85,TCP,52,out,0.013013 
70020,997.2835 ,10.8.0.249,35.201.97.85,TLSv1.2,294,out,0.072256 
70021,997.2840 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000546 
70030,997.3988 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114720 
70031,997.4468 ,10.8.0.249,35.201.97.85,TCP,52,out,0.048025 
70034,997.5442 ,10.8.0.249,35.201.97.85,TLSv1.2,295,out,0.097373 
70035,997.5448 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000594 
70045,997.6593 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114510 
70046,997.6734 ,10.8.0.249,35.201.97.85,TCP,52,out,0.014100 
70049,998.9544 ,10.8.0.249,35.201.97.85,TLSv1.2,296,out,1.281015 
70050,998.9551 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000730 
70060,999.0696 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.114514 
70061,999.0788 ,10.8.0.249,35.201.97.85,TCP,52,out,0.009220 
76019,1044.1146 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.035773 
76020,1044.1153 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000693 
76182,1059.1027 ,10.8.0.249,35.201.97.85,TLSv1.2,79,out,14.987362 
76183,1059.1034 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000692 
76184,1059.2166 ,35.201.97.85,10.8.0.249,TLSv1.2,75,in,0.113263 
76185,1059.2167 ,35.201.97.85,10.8.0.249,TLSv1.2,75,in,0.000053 
76186,1059.2168 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000079 
76187,1059.2493 ,10.8.0.249,35.201.97.85,TCP,52,out,0.032531 
76188,1059.2494 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000058 
76189,1059.2539 ,10.8.0.249,35.201.97.85,TLSv1.2,75,out,0.004546 
76190,1059.2540 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000062 
76191,1059.2546 ,35.201.97.85,10.8.0.249,TCP,40,in,0.000605 
76378,1092.8979 ,10.8.0.249,35.201.97.85,TCP,60,out,33.643375 
76379,1092.8987 ,35.201.97.85,10.8.0.249,TCP,60,in,0.000752 
76380,1092.9074 ,10.8.0.249,35.201.97.85,TCP,52,out,0.008722 
76381,1092.9216 ,10.8.0.249,35.201.97.85,TLSv1.2,569,out,0.014139 
76382,1092.9222 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000641 
76383,1093.1327 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.210549 
76384,1093.1328 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.000020 
76385,1093.1328 ,35.201.97.85,10.8.0.249,TLSv1.2,328,in,0.000006 
76386,1093.1546 ,35.201.97.85,10.8.0.249,TCP,328,in,0.021865 
76391,1093.1843 ,10.8.0.249,35.201.97.85,TCP,52,out,0.029648 
76392,1093.1843 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000058 
76393,1093.1844 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000032 
76394,1093.1844 ,10.8.0.249,35.201.97.85,TCP,64,out,0.000030 
76396,1093.1971 ,10.8.0.249,35.201.97.85,TLSv1.2,137,out,0.012721 
76398,1093.1977 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000623 
76415,1093.3142 ,35.201.97.85,10.8.0.249,TLSv1.2,95,in,0.116431 
76422,1093.3294 ,10.8.0.249,35.201.97.85,TLSv1.2,345,out,0.015184 
76423,1093.3299 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000566 
76436,1093.4469 ,35.201.97.85,10.8.0.249,TLSv1.2,327,in,0.117001 
76437,1093.4470 ,35.201.97.85,10.8.0.249,TLSv1.2,209,in,0.000091 
76438,1093.4691 ,10.8.0.249,35.201.97.85,TCP,52,out,0.022050 
76439,1093.4694 ,10.8.0.249,35.201.97.85,TLSv1.2,1097,out,0.000374 
76440,1093.4701 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000648 
76443,1093.5867 ,35.201.97.85,10.8.0.249,TLSv1.2,732,in,0.116581 
76444,1093.6083 ,10.8.0.249,35.201.97.85,TLSv1.2,270,out,0.021629 
76445,1093.6089 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000630 
76446,1093.7272 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.118280 
76447,1093.7623 ,10.8.0.249,35.201.97.85,TCP,52,out,0.035072 
76614,1101.9498 ,10.8.0.249,35.201.97.85,TLSv1.2,271,out,8.187527 
76615,1101.9505 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000732 
76616,1102.0685 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.117975 
76617,1102.0706 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002124 
76733,1147.0876 ,10.8.0.249,35.201.97.85,TLSv1.2,80,out,45.016929 
76734,1147.0883 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000763 
76735,1162.1017 ,10.8.0.249,35.201.97.85,TLSv1.2,79,out,15.013333 
76736,1162.1024 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000714 
76737,1162.2182 ,35.201.97.85,10.8.0.249,TLSv1.2,75,in,0.115842 
76738,1162.2183 ,35.201.97.85,10.8.0.249,TLSv1.2,75,in,0.000090 
76739,1162.2184 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000041 
76740,1162.2651 ,35.201.97.85,10.8.0.249,TCP,52,in,0.046710 
76741,1162.2674 ,10.8.0.249,35.201.97.85,TCP,52,out,0.002301 
76742,1162.2674 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000074 
76743,1162.2676 ,10.8.0.249,35.201.97.85,TCP,64,out,0.000120 
76744,1162.2732 ,10.8.0.249,35.201.97.85,TLSv1.2,75,out,0.005648 
76745,1162.2733 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000124 
76746,1162.2737 ,35.201.97.85,10.8.0.249,TCP,40,in,0.000414 
76888,1216.9634 ,10.8.0.249,35.201.97.85,TCP,60,out,54.689672 
76889,1216.9642 ,35.201.97.85,10.8.0.249,TCP,60,in,0.000735 
76890,1216.9672 ,10.8.0.249,35.201.97.85,TCP,52,out,0.003032 
76891,1216.9755 ,10.8.0.249,35.201.97.85,TLSv1.2,569,out,0.008355 
76892,1216.9761 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000593 
76894,1217.1928 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.216657 
76895,1217.1928 ,35.201.97.85,10.8.0.249,TLSv1.2,1401,in,0.000024 
76896,1217.1928 ,35.201.97.85,10.8.0.249,TLSv1.2,328,in,0.000006 
76897,1217.2042 ,35.201.97.85,10.8.0.249,TCP,328,in,0.011367 
76898,1217.2744 ,10.8.0.249,35.201.97.85,TCP,52,out,0.070167 
76899,1217.2744 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000068 
76900,1217.2745 ,10.8.0.249,35.201.97.85,TCP,52,out,0.000056 
76901,1217.2794 ,10.8.0.249,35.201.97.85,TCP,64,out,0.004934 
76902,1217.3004 ,10.8.0.249,35.201.97.85,TLSv1.2,137,out,0.020953 
76903,1217.3010 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000607 
76904,1217.4172 ,35.201.97.85,10.8.0.249,TLSv1.2,95,in,0.116185 
76905,1217.4428 ,10.8.0.249,35.201.97.85,TLSv1.2,345,out,0.025658 
76906,1217.4434 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000630 
76907,1217.5597 ,35.201.97.85,10.8.0.249,TLSv1.2,327,in,0.116220 
76908,1217.5597 ,35.201.97.85,10.8.0.249,TLSv1.2,209,in,0.000034 
76909,1217.6020 ,10.8.0.249,35.201.97.85,TCP,52,out,0.042307 
76910,1217.6218 ,10.8.0.249,35.201.97.85,TLSv1.2,1097,out,0.019792 
76911,1217.6224 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000630 
76912,1217.7387 ,35.201.97.85,10.8.0.249,TLSv1.2,732,in,0.116287 
76913,1217.7489 ,10.8.0.249,35.201.97.85,TLSv1.2,307,out,0.010173 
76914,1217.7495 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000632 
76915,1217.7612 ,10.8.0.249,35.201.97.85,TLSv1.2,889,out,0.011703 
76916,1217.7619 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000631 
76917,1217.8676 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.105710 
76918,1217.8789 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.011292 
76919,1217.8902 ,10.8.0.249,35.201.97.85,TCP,52,out,0.011313 
76920,1217.8954 ,10.8.0.249,35.201.97.85,TLSv1.2,245,out,0.005275 
76921,1217.8961 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000633 
76922,1218.0114 ,10.8.0.249,35.201.97.85,TLSv1.2,234,out,0.115315 
76923,1218.0121 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000711 
76924,1218.0141 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.001999 
76925,1218.0525 ,10.8.0.249,35.201.97.85,TCP,52,out,0.038425 
76926,1218.1303 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.077799 
76927,1218.1717 ,10.8.0.249,35.201.97.85,TCP,52,out,0.041348 
76928,1218.1788 ,10.8.0.249,35.201.97.85,TLSv1.2,227,out,0.007099 
76929,1218.1852 ,35.201.97.85,10.8.0.249,TCP,52,in,0.006420 
76930,1218.2954 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.110230 
76931,1218.3340 ,10.8.0.249,35.201.97.85,TCP,52,out,0.038583 
76954,1253.7525 ,10.8.0.249,35.201.97.85,TLSv1.2,338,out,35.418523 
76955,1253.7532 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000722 
76956,1253.7649 ,10.8.0.249,35.201.97.85,TLSv1.2,254,out,0.011670 
76957,1253.7655 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000601 
76958,1253.7798 ,10.8.0.249,35.201.97.85,TLSv1.2,369,out,0.014238 
76959,1253.7803 ,35.201.97.85,10.8.0.249,TCP,52,in,0.000562 
76983,1253.8714 ,35.201.97.85,10.8.0.249,TLSv1.2,120,in,0.091123 
